,# YTID, start_seconds, end_seconds, positive_labels,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
4367,9fKEQbSN_vg,30.0,40.0," ""/m/02yds9""",,,,,,,,,,,
4368,9fWgkD6nYTQ,140.0,150.0," ""/m/07p78v5""",,,,,,,,,,,
4369,9gPLJUHl8Io,70.0,80.0," ""/m/015y_n","/m/04rlf""",,,,,,,,,,
4370,9gPyrJzct_Q,270.0,280.0," ""/m/07k1x",/m/09x0r,"/t/dd00065""",,,,,,,,,
4371,9gSOOPDuD4Y,180.0,190.0," ""/m/085jw","/m/0l14j_""",,,,,,,,,,
4372,9gfnmVB5q3c,30.0,40.0," ""/m/01jwx6""",,,,,,,,,,,
4373,9hCnEfZFZ04,30.0,40.0," ""/m/04rlf",/m/04wptg,"/m/06j64v""",,,,,,,,,
4374,9hJigrKndKw,30.0,40.0," ""/m/0fx9l""",,,,,,,,,,,
4375,9i3KpW0OXhA,290.0,300.0," ""/m/07s12q4""",,,,,,,,,,,
4376,9ipmg9ilx-Q,30.0,40.0," ""/m/015p6",/m/020bb7,/m/07r_25d,"/m/0h0rv""",,,,,,,,
4377,9iwPcdG91yg,20.0,30.0," ""/m/078jl""",,,,,,,,,,,
4378,9iyQiuuF_CE,10.0,20.0," ""/m/032s66","/m/073cg4""",,,,,,,,,,
4379,9j4IROLuOkE,10.0,20.0," ""/m/019jd",/m/034srq,/m/05kq4,"/m/0hsrw""",,,,,,,,
4380,9j7SlKOpfw0,30.0,40.0," ""/m/07qw_06","/m/07s2xch""",,,,,,,,,,
4381,9j9rJBXoYVg,30.0,40.0," ""/m/04rlf","/t/dd00032""",,,,,,,,,,
4382,9jDguGDaxm8,430.0,440.0," ""/m/04rlf","/m/07m2kt""",,,,,,,,,,
4383,9jUZDyUOqRg,180.0,190.0," ""/m/07p7b8y",/m/09x0r,"/t/dd00125""",,,,,,,,,
4384,9k22J638qjc,40.0,50.0," ""/m/01jt3m","/m/0838f""",,,,,,,,,,
4385,9k9HrSNzM_k,0.0,3.0," ""/m/07rgkc5""",,,,,,,,,,,
4386,9kKFalYJKmE,30.0,40.0," ""/m/0199g",/m/04rlf,/m/07yv9,"/m/09x0r""",,,,,,,,
4387,9kLbnqoMy3s,480.0,490.0," ""/m/01g50p",/m/06d_3,/m/07jdr,"/t/dd00048""",,,,,,,,
4388,9kSXjmBeUdI,30.0,40.0," ""/m/07qmpdm","/m/0dxrf""",,,,,,,,,,
4389,9kjfu8TUTYk,22.0,32.0," ""/m/014zdl","/m/07pxg6y""",,,,,,,,,,
4390,9krF2SQUyjU,150.0,160.0," ""/m/02pjr4""",,,,,,,,,,,
4391,9kt7rsziUVQ,140.0,150.0," ""/m/04rlf",/m/06by7,"/m/0dl5d""",,,,,,,,,
4392,9lD1bEZmvzM,20.0,30.0," ""/m/03cczk""",,,,,,,,,,,
4393,9lg5Ki-WwH0,30.0,40.0," ""/m/04rlf","/m/07s8j8t""",,,,,,,,,,
4394,9lrOSagI8as,0.0,10.0," ""/m/01280g",/m/04rlf,/m/09x0r,"/m/0jbk""",,,,,,,,
4395,9lyInomv__g,400.0,410.0," ""/m/07pqn27",/m/07qwdck,"/m/09x0r""",,,,,,,,,
4396,9m0tNvskmTc,400.0,410.0," ""/m/04rlf",/m/05r5wn,"/m/0l14_3""",,,,,,,,,
4397,9mHCbvooMnk,330.0,340.0," ""/m/012f08",/m/07hvw1,/m/07yv9,"/m/0k4j""",,,,,,,,
4398,9mKh-VUji5c,20.0,30.0," ""/m/01bns_","/m/0d8_n""",,,,,,,,,,
4399,9mm8Ls28j2E,110.0,120.0," ""/m/04rlf",/m/07qs1cx,"/t/dd00112""",,,,,,,,,
4400,9mqA4YdX444,160.0,170.0," ""/m/085jw","/m/0mkg""",,,,,,,,,,
4401,9n-7KuMjTN8,460.0,470.0," ""/m/020bb7",/m/06_y0by,/m/09x0r,"/t/dd00129""",,,,,,,,
4402,9n3eI8HCxm8,90.0,100.0," ""/m/06hps""",,,,,,,,,,,
4403,9n8SD0d81ag,90.0,100.0," ""/m/0k65p","/t/dd00125""",,,,,,,,,,
4404,9nVpyqfyBSE,0.0,10.0," ""/m/026t6",/m/02k_mr,/m/03t3fj,/m/06rvn,"/m/0l14md""",,,,,,,
4405,9nYeNrZ4EPY,5.0,15.0," ""/m/014zdl","/m/07qsvvw""",,,,,,,,,,
4406,9nb_w3P7iA4,4.0,14.0," ""/m/07bjf""",,,,,,,,,,,
4407,9ng2jhBIWgk,210.0,220.0," ""/m/09x0r","/m/0dv5r""",,,,,,,,,,
4408,9npXuzkn0iE,30.0,40.0," ""/m/07st88b","/m/09ld4""",,,,,,,,,,
4409,9o0Dg9GhEx8,490.0,500.0," ""/m/02z32qm""",,,,,,,,,,,
4410,9o7PgwVy_h8,6.0,16.0," ""/m/06hck5""",,,,,,,,,,,
4411,9o8sSFDAp14,30.0,40.0," ""/m/04rlf","/m/07rwj3x""",,,,,,,,,,
4412,9oGVu-J7b-M,130.0,140.0," ""/m/03cczk","/t/dd00125""",,,,,,,,,,
4413,9ogEGxsJcSY,30.0,40.0," ""/m/0155w","/m/04rlf""",,,,,,,,,,
4414,9ohu45KlgYA,120.0,130.0," ""/m/04rlf",/m/09x0r,"/t/dd00034""",,,,,,,,,
4415,9oiSwXk8Nsk,590.0,600.0," ""/m/0145m",/m/04rlf,/m/06bxc,"/m/0glt670""",,,,,,,,
4416,9oxMZQOS6sE,130.0,140.0," ""/m/019jd",/m/03m9d0z,"/m/06q74""",,,,,,,,,
4417,9p_cncTuSVU,30.0,40.0," ""/m/07qwdck""",,,,,,,,,,,
4418,9pcuvLLUPS8,80.0,90.0," ""/m/07qnq_y""",,,,,,,,,,,
4419,9pprRV_MQJo,180.0,190.0," ""/m/015lz1",/m/04rlf,"/m/07s8j8t""",,,,,,,,,
4420,9qD1Q8z8MFQ,30.0,40.0," ""/m/01w250""",,,,,,,,,,,
4421,9qLMooHY12Y,0.0,10.0," ""/m/04rlf","/m/0cfdd""",,,,,,,,,,
4422,9qVi0zy9K3c,70.0,80.0," ""/m/07pyy8b","/m/09x0r""",,,,,,,,,,
4423,9q__LUedHbc,20.0,30.0," ""/m/07rknqz",/m/07yv9,"/m/0k4j""",,,,,,,,,
4424,9qlE2Nj0d78,8.0,18.0," ""/m/02y_763","/m/09x0r""",,,,,,,,,,
4425,9qtSLOFY1Aw,40.0,50.0," ""/m/068hy",/m/07qf0zm,/m/0bt9lr,/m/0ghcn6,"/m/0jbk""",,,,,,,
4426,9rUsEMsdGnU,270.0,280.0," ""/m/0195fx",/m/01g50p,/m/06d_3,"/m/07jdr""",,,,,,,,
4427,9rVmT_jQlkM,80.0,90.0," ""/m/04rlf","/m/0g6b5""",,,,,,,,,,
4428,9rgB0wKU1-g,380.0,390.0," ""/m/03m5k","/m/0d8_n""",,,,,,,,,,
4429,9rv7XvAfGOw,30.0,40.0," ""/m/07qjznl","/m/07qjznt""",,,,,,,,,,
4430,9rvi7aeLIeM,4.0,14.0," ""/m/01jg02","/m/01jg1z""",,,,,,,,,,
4431,9rwfy8B5EB8,280.0,290.0," ""/m/05tny_",/m/07rc7d9,"/m/0bt9lr""",,,,,,,,,
4432,9s1FsAilsEo,200.0,210.0," ""/m/07pbtc8","/t/dd00129""",,,,,,,,,,
4433,9sOJvpEBxQM,180.0,190.0," ""/m/09x0r","/m/0llzx""",,,,,,,,,,
4434,9sQVpi07Jx8,30.0,40.0," ""/m/04rlf","/m/0dl9sf8""",,,,,,,,,,
4435,9sX_nP5VBbA,30.0,40.0," ""/m/01z7dr","/m/025td0t""",,,,,,,,,,
4436,9sa_1TmY588,200.0,210.0," ""/m/0j2kx""",,,,,,,,,,,
4437,9tQWOFqQoIU,30.0,40.0," ""/m/07qc9xj","/m/09x0r""",,,,,,,,,,
4438,9tYJ8G9i5yc,30.0,40.0," ""/m/06hps""",,,,,,,,,,,
4439,9tlHzTPksMI,4.0,14.0," ""/m/09x0r","/m/0chx_""",,,,,,,,,,
4440,9tqxUvjZfNA,30.0,40.0," ""/m/03kmc9","/m/0dgbq""",,,,,,,,,,
4441,9tuMwVh2fhs,50.0,60.0," ""/m/07prgkl","/m/09x0r""",,,,,,,,,,
4442,9tuceHq8HX4,260.0,270.0," ""/m/0brhx""",,,,,,,,,,,
4443,9uSqapjvYrg,420.0,430.0," ""/m/03dnzn","/m/0838f""",,,,,,,,,,
4444,9uToez74x_M,30.0,40.0," ""/m/04rlf",/t/dd00031,"/t/dd00035""",,,,,,,,,
4445,9udlcVVxlMY,300.0,310.0," ""/m/015p6",/m/020bb7,/m/07pggtn,/m/07r_25d,"/m/0h0rv""",,,,,,,
4446,9urECCI7_EI,80.0,90.0," ""/m/04rlf",/m/04szw,"/m/07kc_""",,,,,,,,,
4447,9uyr2cHDfSc,1.0,11.0," ""/m/09t49""",,,,,,,,,,,
4448,9vLYejPyQ4U,20.0,30.0," ""/m/019jd","/m/02rlv9""",,,,,,,,,,
4449,9vPg3ePBCPg,590.0,600.0," ""/m/07p9k1k""",,,,,,,,,,,
4450,9vRBxzrqjlQ,350.0,360.0," ""/m/01lsmm",/m/09x0r,"/t/dd00125""",,,,,,,,,
4451,9ww0jrYLgZ8,30.0,40.0," ""/m/032s66","/m/0_1c""",,,,,,,,,,
4452,9x1jS5OMuJA,130.0,140.0," ""/m/05pd6""",,,,,,,,,,,
4453,9x7jWb4lE7c,220.0,230.0," ""/m/0342h",/m/04rlf,/m/04szw,/m/0b_fwt,/m/0fx80y,"/t/dd00125""",,,,,,
4454,9xAEevva1Bc,120.0,130.0," ""/m/07qc9xj","/m/09x0r""",,,,,,,,,,
4455,9xATJGoL-nI,0.0,10.0," ""/m/02_nn""",,,,,,,,,,,
4456,9xD9JdbVMn8,110.0,120.0," ""/m/07prgkl","/m/09x0r""",,,,,,,,,,
4457,9xDuJoee3bU,30.0,40.0," ""/m/068hy",/m/07qz6j3,"/m/0jbk""",,,,,,,,,
4458,9xFXcBNlcqs,0.0,10.0," ""/m/0gy1t2s","/t/dd00125""",,,,,,,,,,
4459,9xO4zF1fJgA,30.0,40.0," ""/m/028ght""",,,,,,,,,,,
4460,9xjDYfAl0ig,30.0,40.0," ""/m/07s04w4",/m/09x0r,"/t/dd00125""",,,,,,,,,
4461,9yY9mjvbHEg,240.0,250.0," ""/m/07qfr4h",/m/09x0r,"/t/dd00128""",,,,,,,,,
4462,9yaibWt53S0,60.0,70.0," ""/m/0bt9lr",/m/0ghcn6,"/m/0jbk""",,,,,,,,,
4463,9ytXL68ZCPQ,0.0,5.0," ""/m/07bgp","/m/07q0h5t""",,,,,,,,,,
4464,9zOzcJmonBw,30.0,40.0," ""/m/019jd","/m/02rlv9""",,,,,,,,,,
4465,9zZ2FgxcYpI,20.0,30.0," ""/m/03vt0",/m/09f96,"/m/0h2mp""",,,,,,,,,
4466,9ziKfjHWqZ0,40.0,50.0," ""/m/015lz1",/m/016cjb,/m/02mscn,/m/0l14jd,/m/0y4f8,"/m/0z9c""",,,,,,
4467,9zmQwBUFwd4,0.0,10.0," ""/m/04rlf",/m/06j6l,/m/09x0r,"/t/dd00031""",,,,,,,,
4468,A-0Ay8G48wo,180.0,190.0," ""/m/03l9g""",,,,,,,,,,,
4469,A-7dmBdsFXc,70.0,80.0," ""/m/04rlf",/m/09x0r,"/t/dd00037""",,,,,,,,,
4470,A-E7TsAkUT4,15.0,25.0," ""/m/01hsr_""",,,,,,,,,,,
4471,A-bGGHMIiIo,40.0,50.0," ""/m/09x0r","/m/0c2wf""",,,,,,,,,,
4472,A09VB0vE1IE,0.0,10.0," ""/m/068hy",/m/07r4k75,/m/0bt9lr,"/m/0jbk""",,,,,,,,
4473,A0nyd2czzaM,30.0,40.0," ""/m/04rlf",/m/07q6cd_,"/m/09x0r""",,,,,,,,,
4474,A0wAQLEB43s,19.0,29.0," ""/m/07pczhz","/m/083vt""",,,,,,,,,,
4475,A1LXWbDIMVQ,260.0,270.0," ""/m/01wy6""",,,,,,,,,,,
4476,A1MF0JXg6UA,30.0,40.0," ""/m/07bgp","/m/07q0h5t""",,,,,,,,,,
4477,A1ak2lKtjTk,30.0,40.0," ""/m/016622""",,,,,,,,,,,
4478,A1lP4epPr7E,30.0,40.0," ""/m/02pjr4""",,,,,,,,,,,
4479,A1yf7Q7uQkY,30.0,40.0," ""/m/02g901",/m/09x0r,"/t/dd00128""",,,,,,,,,
4480,A23YOimbQaY,140.0,150.0," ""/m/04rlf","/m/07qqyl4""",,,,,,,,,,
4481,A264Vw5WdY0,30.0,40.0," ""/m/07bjf","/m/09x0r""",,,,,,,,,,
4482,A2Iooyicv8Q,30.0,40.0," ""/m/078jl""",,,,,,,,,,,
4483,A2UZZWt3QiI,30.0,40.0," ""/m/07qv4k0""",,,,,,,,,,,
4484,A2WdjyKQ57A,130.0,140.0," ""/m/04rlf",/m/04szw,/m/05148p4,/m/05r5c,"/m/0ggq0m""",,,,,,,
4485,A2bI-MIIJfU,30.0,40.0," ""/m/02v2lh",/m/04rlf,"/m/0fd3y""",,,,,,,,,
4486,A2pgKzeDRqg,80.0,90.0," ""/m/03m5k","/m/0d8_n""",,,,,,,,,,
4487,A2uvHpNLQIg,220.0,230.0," ""/m/01h3n",/m/03vt0,"/m/0h2mp""",,,,,,,,,
4488,A3Li869kKPU,30.0,40.0," ""/m/03l9g""",,,,,,,,,,,
4489,A3S9EpTy02M,30.0,40.0," ""/m/04rlf","/m/07rgt08""",,,,,,,,,,
4490,A3WrL_VcxsA,30.0,40.0," ""/m/0283d",/m/04rlf,/m/07s72n,"/m/08cyft""",,,,,,,,
4491,A3uHnpjXysE,8.0,18.0," ""/m/07yv9",/m/09x0r,"/m/0gvgw0""",,,,,,,,,
4492,A3vsvL-Yx0Q,30.0,40.0," ""/m/03_d0",/m/04rlf,"/m/06j64v""",,,,,,,,,
4493,A437a4Y_xag,230.0,240.0," ""/m/02mfyn""",,,,,,,,,,,
4494,A446kjocnCg,10.0,20.0," ""/m/01qbl",/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,"/m/0l14md""",,,,
4495,A4YYd14IWsk,30.0,40.0," ""/m/07st88b","/m/09ld4""",,,,,,,,,,
4496,A4d6LMzHH48,80.0,90.0," ""/m/07gxw","/m/07lnk""",,,,,,,,,,
4497,A4fzBHMMhsw,240.0,250.0," ""/m/0242l""",,,,,,,,,,,
4498,A4hM0IWnljM,10.0,20.0," ""/m/07qnq_y","/m/09x0r""",,,,,,,,,,
4499,A4sXDN1fHLo,30.0,40.0," ""/m/03l9g""",,,,,,,,,,,
4500,A5HWgcz4RaA,40.0,50.0," ""/m/027m70_""",,,,,,,,,,,
4501,A5Qj7kiSCjU,80.0,90.0," ""/m/03p19w""",,,,,,,,,,,
4502,A5fPSkTvjmY,70.0,80.0," ""/m/01hgjl""",,,,,,,,,,,
4503,A5orLtocLMA,27.0,37.0," ""/m/0d31p""",,,,,,,,,,,
4504,A6BjDtwRfJ0,30.0,40.0," ""/m/07r_80w","/m/09d5_""",,,,,,,,,,
4505,A6HJBIU1rD0,40.0,50.0," ""/m/026t6",/m/05pd6,"/m/0l14md""",,,,,,,,,
4506,A6OwAYxE2x0,370.0,380.0," ""/m/07qlf79""",,,,,,,,,,,
4507,A6Rz-eic_zE,10.0,20.0," ""/m/08j51y",/m/09x0r,"/t/dd00125""",,,,,,,,,
4508,A6nJlrHWH7o,30.0,40.0," ""/m/02dgv",/m/04rlf,/m/07rjzl8,"/m/09x0r""",,,,,,,,
4509,A7F5i0yASIw,350.0,360.0," ""/m/03l9g""",,,,,,,,,,,
4510,A7MEvndl2bo,30.0,40.0," ""/m/02bk07","/m/04rlf""",,,,,,,,,,
4511,A7NFtdX1FbU,50.0,60.0," ""/m/07pyy8b","/m/09x0r""",,,,,,,,,,
4512,A7WLWki4CjA,10.0,20.0," ""/m/07q7njn""",,,,,,,,,,,
4513,A7fMNwT9eac,30.0,40.0," ""/m/04rlf","/m/07qsvvw""",,,,,,,,,,
4514,A7v7zrZZEjA,10.0,20.0," ""/m/09ct_""",,,,,,,,,,,
4515,A8-9RIidXLo,100.0,110.0," ""/m/07pc8lb""",,,,,,,,,,,
4516,A8CJ4YSsUgs,200.0,210.0," ""/m/015lz1",/m/018j2,/m/04rlf,/m/04rzd,"/m/064t9""",,,,,,,
4517,A8ED8Iix7XQ,190.0,200.0," ""/m/039jq",/m/04brg2,"/m/09x0r""",,,,,,,,,
4518,A8P5zzHCjJw,30.0,40.0," ""/m/02lkt","/m/096m7z""",,,,,,,,,,
4519,A8YKq6qnv1g,40.0,50.0," ""/m/04rlf",/m/07pc8lb,"/m/09x0r""",,,,,,,,,
4520,A8hemJIOtdo,280.0,290.0," ""/m/02qmj0d""",,,,,,,,,,,
4521,A8k8WW1zUtg,40.0,50.0," ""/m/096m7z",/m/09x0r,"/m/0_ksk""",,,,,,,,,
4522,A8sju2x5nhE,340.0,350.0," ""/m/01w250""",,,,,,,,,,,
4523,A8xk5lx7CZw,30.0,40.0," ""/m/02mk9",/m/07pb8fc,/m/07q2z82,"/t/dd00066""",,,,,,,,
4524,A908YQUoJLU,180.0,190.0," ""/m/07prgkl","/m/09x0r""",,,,,,,,,,
4525,A96UdAiDxfI,30.0,40.0," ""/m/01v_m0",/m/07n_g,"/m/0hdsk""",,,,,,,,,
4526,A9CI35TGyOo,0.0,10.0," ""/m/07qwyj0""",,,,,,,,,,,
4527,A9e9JZBAIh4,30.0,40.0," ""/m/07qs1cx","/m/09x0r""",,,,,,,,,,
4528,AA8qR5FK4j0,30.0,40.0," ""/m/05x_td","/m/0912c9""",,,,,,,,,,
4529,AAB0AZGxF6w,200.0,210.0," ""/m/07qcpgn","/m/09x0r""",,,,,,,,,,
4530,AAD-o7kW39E,30.0,40.0," ""/m/04k94","/m/07p7b8y""",,,,,,,,,,
4531,AAEi8dByzyI,30.0,40.0," ""/m/04rlf","/m/07q7njn""",,,,,,,,,,
4532,AAFsg91kje4,30.0,40.0," ""/m/02lkt",/m/04rlf,"/m/07lnk""",,,,,,,,,
4533,AAR8DtMEzCg,30.0,40.0," ""/m/07qdb04",/m/09ddx,"/m/09x0r""",,,,,,,,,
4534,AATRh0Nfkno,30.0,40.0," ""/m/02l6bg",/m/04_sv,"/m/07yv9""",,,,,,,,,
4535,AATdlGzJZNw,30.0,40.0," ""/m/03k3r",/m/04rlf,/m/07rv9rh,/m/09x0r,"/m/0jbk""",,,,,,,
4536,AAdfuS_YW3c,30.0,40.0," ""/m/01b9nn","/m/09x0r""",,,,,,,,,,
4537,AAfHY3JRgmQ,30.0,40.0," ""/m/04229""",,,,,,,,,,,
4538,AAqDGzjatbw,50.0,60.0," ""/m/04rlf","/m/05r5wn""",,,,,,,,,,
4539,AB3JPnLZ_Q8,10.0,20.0," ""/m/015lz1","/m/07rkbfh""",,,,,,,,,,
4540,ABC0BukoeRQ,20.0,30.0," ""/m/07pqc89""",,,,,,,,,,,
4541,ABHBmupT2ok,30.0,40.0," ""/m/04rlf",/m/04szw,"/m/07s0s5r""",,,,,,,,,
4542,ABVYSaLu_VM,10.0,20.0," ""/m/01s0ps",/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0b_fwt,"/t/dd00125""",,,,,
4543,ABWE9tjTvuI,130.0,140.0," ""/m/02x8m","/m/04rlf""",,,,,,,,,,
4544,ABd5jU8TLB4,30.0,40.0," ""/m/04rlf",/m/07pjwq1,"/m/07s72n""",,,,,,,,,
4545,ABkrpc2QV7Y,20.0,30.0," ""/m/01g50p",/m/06d_3,/m/07jdr,/m/07rwm0c,"/t/dd00048""",,,,,,,
4546,ABrN6IY_pfE,180.0,190.0," ""/m/0d31p""",,,,,,,,,,,
4547,ABs2ECDx-EQ,30.0,40.0," ""/m/01z5f",/m/068hy,/m/09x0r,/m/0bt9lr,"/m/0jbk""",,,,,,,
4548,ACF0RvXLuWg,30.0,40.0," ""/m/0342h",/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,"/m/0fx80y""",,,,,
4549,ACNcxeQ-Rns,20.0,30.0," ""/m/01jt3m",/m/0939n_,"/m/0jbk""",,,,,,,,,
4550,ACRVDkx8Au0,10.0,20.0," ""/m/0fqfqc""",,,,,,,,,,,
4551,ACVaz7n54Eo,30.0,40.0," ""/m/04_sv",/m/07q2z82,/m/07yv9,/m/0h9mv,"/m/0ltv""",,,,,,,
4552,ACWbGbxw88g,150.0,160.0," ""/m/01m2v""",,,,,,,,,,,
4553,ACWpfJFrNJE,0.0,10.0," ""/m/026fgl","/m/0f8s22""",,,,,,,,,,
4554,ACXLn7Ztu3k,30.0,40.0," ""/m/04rlf",/m/07qjznl,"/m/07qjznt""",,,,,,,,,
4555,ACm8QhYSQcQ,250.0,260.0," ""/m/03qtwd",/m/053hz1,"/t/dd00135""",,,,,,,,,
4556,ACnNYVsurTE,30.0,40.0," ""/m/018w8","/m/04rlf""",,,,,,,,,,
4557,ACtaY0PX6Lk,30.0,40.0," ""/m/04rlf",/m/07rgt08,"/m/09x0r""",,,,,,,,,
4558,AD5Tc2TDCmM,30.0,40.0," ""/m/03_d0","/m/04rlf""",,,,,,,,,,
4559,ADQDLdfQHco,10.0,20.0," ""/m/018j2","/m/04rzd""",,,,,,,,,,
4560,ADjFIZCM-f0,470.0,480.0," ""/m/02_nn","/m/09x0r""",,,,,,,,,,
4561,ADnh2FcZwLg,230.0,240.0," ""/m/07pxg6y","/t/dd00129""",,,,,,,,,,
4562,AE42pBEQ0fU,30.0,40.0," ""/m/04rlf","/m/07s12q4""",,,,,,,,,,
4563,AE4_eiiq7tI,30.0,40.0," ""/m/07q7njn""",,,,,,,,,,,
4564,AE5oZzfu2-E,239.8,249.8," ""/m/0326g""",,,,,,,,,,,
4565,AE9xjrlN_T8,30.0,40.0," ""/m/02l6bg","/m/07yv9""",,,,,,,,,,
4566,AEGHk8z6Sbc,230.0,240.0," ""/m/01g50p",/m/04zmvq,/m/06d_3,"/m/07jdr""",,,,,,,,
4567,AEMzmaMsV9M,100.0,110.0," ""/m/025_jnm","/m/09x0r""",,,,,,,,,,
4568,AEPQ1U4qFUQ,120.0,130.0," ""/m/09x0r","/t/dd00013""",,,,,,,,,,
4569,AEVz0KyQDt8,120.0,130.0," ""/m/04229""",,,,,,,,,,,
4570,AEYErk0n_-o,30.0,40.0," ""/m/02dgv",/m/07r4wb8,/m/07rjzl8,"/m/09x0r""",,,,,,,,
4571,AEsAzMOCiy0,30.0,40.0," ""/m/09t49","/m/09x0r""",,,,,,,,,,
4572,AFJ0bxsunTk,40.0,50.0," ""/m/023pjk","/m/04brg2""",,,,,,,,,,
4573,AFW2uLc91QA,30.0,40.0," ""/m/01s0vc","/m/09x0r""",,,,,,,,,,
4574,AFWy1qyyMHE,30.0,40.0," ""/m/04rlf",/m/06cqb,"/m/0gywn""",,,,,,,,,
4575,AFY3Mn_j0e8,30.0,40.0," ""/m/02mfyn""",,,,,,,,,,,
4576,AFjoHTokpt0,30.0,40.0," ""/m/05x_td","/m/0912c9""",,,,,,,,,,
4577,AGCk5McDbng,9.0,19.0," ""/m/02bm9n",/m/05zc1,/m/0l7xg,"/t/dd00077""",,,,,,,,
4578,AGHHdzjFNGI,340.0,350.0," ""/m/04rlf",/m/07qv_d5,/m/07yv9,/m/0912c9,"/m/0k4j""",,,,,,,
4579,AGSTHhpO1U0,30.0,40.0," ""/m/02rhddq",/m/07r04,/m/07yv9,"/m/09x0r""",,,,,,,,
4580,AGdTIaK5sDk,30.0,40.0," ""/m/07yv9",/m/09ct_,"/m/09x0r""",,,,,,,,,
4581,AGfOAoOIUkU,310.0,320.0," ""/m/02z32qm","/m/09x0r""",,,,,,,,,,
4582,AGyxlgx7DFU,0.0,10.0," ""/m/09x0r","/m/0dv3j""",,,,,,,,,,
4583,AH00J1t0A2o,310.0,320.0," ""/m/015lz1",/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126,"/t/dd00127""",,,,,,
4584,AH6Xnyj6Ykc,30.0,40.0," ""/m/04rlf","/m/06rqw""",,,,,,,,,,
4585,AHWPmxdma-Q,17.0,27.0," ""/m/04rlf",/m/07c52,"/m/09x0r""",,,,,,,,,
4586,AHb6Z-g4QQM,5.0,15.0," ""/m/07r67yg","/m/09x0r""",,,,,,,,,,
4587,AHmcuClSTL4,100.0,110.0," ""/m/04rlf","/t/dd00036""",,,,,,,,,,
4588,AI1RzsszvGM,80.0,90.0," ""/m/0mbct""",,,,,,,,,,,
4589,AI9P6HoiJy8,30.0,40.0," ""/m/04rlf","/m/0l14jd""",,,,,,,,,,
4590,AIMIlhgoYIM,210.0,220.0," ""/m/03qtwd","/t/dd00135""",,,,,,,,,,
4591,AI_3UF5siuA,40.0,50.0," ""/m/02_nn","/m/09x0r""",,,,,,,,,,
4592,AIthc77KW8w,0.0,10.0," ""/m/014zdl",/m/07qsvvw,"/m/09x0r""",,,,,,,,,
4593,AJ5QYVaZWp8,50.0,60.0," ""/m/025_jnm","/t/dd00128""",,,,,,,,,,
4594,AJJpDQfnx-Q,220.0,230.0," ""/m/04rlf","/m/0cfdd""",,,,,,,,,,
4595,AJROvxlmo40,570.0,580.0," ""/m/04rlf",/m/09x0r,/t/dd00037,"/t/dd00125""",,,,,,,,
4596,AJTU5RhF3S4,550.0,560.0," ""/m/02p0sh1",/m/04rlf,/m/04szw,"/m/0mkg""",,,,,,,,
4597,AJm4rjy-yVY,340.0,350.0," ""/m/015p6",/m/07sx8x_,"/m/09x0r""",,,,,,,,,
4598,AJtOE_JSAhw,230.0,240.0," ""/m/04rlf",/m/07s2xch,"/m/09x0r""",,,,,,,,,
4599,AJzwtVxRLVU,30.0,40.0," ""/m/019jd",/m/02rlv9,/m/034srq,/m/03m9d0z,"/m/05kq4""",,,,,,,
4600,AK0aZ--9C6g,30.0,40.0," ""/m/07r4wb8""",,,,,,,,,,,
4601,AK6S9-rWp-U,30.0,40.0," ""/m/018w8",/m/04rlf,"/m/09x0r""",,,,,,,,,
4602,AKMuR1-yWAc,420.0,430.0," ""/m/01h8n0""",,,,,,,,,,,
4603,AKNRlnISKmo,12.0,22.0," ""/m/0d31p""",,,,,,,,,,,
4604,AKj36GJj_i8,30.0,40.0," ""/m/01z7dr",/m/02cjck,/m/04rlf,"/m/0l14gg""",,,,,,,,
4605,AL-xTyT47d8,40.0,50.0," ""/m/04rlf",/m/09x0r,"/m/0l14qv""",,,,,,,,,
4606,ALGwFkuKjcM,30.0,40.0," ""/m/04rlf","/m/07pws3f""",,,,,,,,,,
4607,ALSQ1tn_OkY,30.0,40.0," ""/m/07qwyj0""",,,,,,,,,,,
4608,ALjgoKbg4h4,180.0,190.0," ""/m/03j1ly",/m/03kmc9,"/m/04qvtq""",,,,,,,,,
4609,AM5rcp75xBE,30.0,40.0," ""/m/04rlf","/m/0ln16""",,,,,,,,,,
4610,AMCeEoOgSvc,80.0,90.0," ""/m/04rlf","/m/0l156b""",,,,,,,,,,
4611,AMIjyTnWQAM,220.0,230.0," ""/m/096m7z","/m/09x0r""",,,,,,,,,,
4612,AML-vh5DOVc,230.0,240.0," ""/m/01v_m0""",,,,,,,,,,,
4613,AMWBx1516Bc,30.0,40.0," ""/m/06_fw""",,,,,,,,,,,
4614,AM_8JACTDh0,30.0,40.0," ""/m/04rlf","/m/07rwj3x""",,,,,,,,,,
4615,AMd1WyLu_XU,30.0,40.0," ""/m/01hnzm",/m/04rlf,"/m/09x0r""",,,,,,,,,
4616,AMiwSqHTAs8,30.0,40.0," ""/m/04rlf",/m/07xzm,"/t/dd00126""",,,,,,,,,
